question_id,condition,prompt_version,source,domain,model_code,model_name,prompt_text,expected_answer,raw_output,token_count,truncated,long_output,thinking_tokens,logprob_mean,logprob_min,logprob_first,retry_count,error,timestamp
C1-001,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,What was first worn by British soldiers in India in 1845?,Khaki,"Khaki clothing was first worn by British soldiers in India in 1845. Specifically, it was adopted by the Corps of Guides, a British Indian Army regiment.



",37,0,0,0,,,,0,,2026-05-30T13:25:49
C1-001,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,What was first worn by British soldiers?,Khaki,"The first standardized uniform worn by British soldiers was the **red coat**, introduced in the 17th century (specifically around the Restoration in 1660). However, before that, soldiers wore whatever they could afford, often identifiable by badges or colors, but not a unified outfit.



",61,0,0,0,,,,0,,2026-05-30T13:25:52
C1-002,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,Which US gangster was released from Alcatraz prison in November 1939?,Al Capone,"Al Capone was **not** released from Alcatraz. He was transferred *to* Alcatraz in 1934 and later released on medical parole in **1939** due to neurosyphilis.

**George ""Machine Gun"" Kelly** was released from Alcatraz in November 1939 after serving 17 years.



",75,0,0,0,,,,0,,2026-05-30T13:25:57
C1-002,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,Which US gangster was released from Alcatraz prison?,Al Capone,"Al Capone was **not** released from Alcatraz; he died there in 1947. 

**Alvin ""Creepy"" Karpis** is the US gangster who was officially released from Alcatraz – he was transferred to Leavenworth in 1979 after serving nearly 30 years. However, he was the *last* gangster to be held at Alcatraz before it closed.



",87,0,0,0,,,,0,,2026-05-30T13:26:01
C1-003,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,Of which tribe of Red Indians was Geronimo a chief,Apache,"Geronimo was a prominent leader and medicine man of the **Bedonkohe** Apache tribe. He also fought alongside other Apache groups like the Chiricahua.



",36,0,0,0,,,,0,,2026-05-30T13:26:03
C1-003,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,Of which tribe was this chief?,Apache,"Please provide me with the context! I need to know **who** ""this chief"" refers to. 

For example, tell me:

*   ""Of which tribe was Chief Joseph?""
*   ""Of which tribe was the chief mentioned in this article [link to article]?""

Once you give me the name or a description of the chief, I can tell you their tribe.",82,0,0,0,,,,0,,2026-05-30T13:26:12
C1-004,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,Which rank of the RAF is equivalent to Major in the British Army?,Squadron Leader,"Squadron Leader.



",6,0,0,0,,,,0,,2026-05-30T13:26:15
C1-004,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,Which rank of the RAF is equivalent to Major?,Squadron Leader,"Squadron Leader.



",6,0,0,0,,,,0,,2026-05-30T13:26:17
C1-005,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,Name the capital city of the Canadian Province of British Columbia?,VICTORIA,"Victoria.



",4,0,0,0,,,,0,,2026-05-30T13:26:19
C1-005,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,Name the capital city of the Canadian Province?,VICTORIA,"Please specify *which* Canadian province you are asking about. Canada has ten provinces, each with its own capital city. 

For example:

*   **Ontario:** Toronto
*   **Quebec:** Quebec City
*   **British Columbia:** Victoria



",55,0,0,0,,,,0,,2026-05-30T13:26:22
C1-006,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,Quitline is a system of centres to help people to quit what?,Tobacco or alcohol,"Smoking and vaping.



",6,0,0,0,,,,0,,2026-05-30T13:26:23
C1-006,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,What does the system of centres help people to quit?,Tobacco or alcohol,"The system of centres (likely referring to 12-Step programs like Alcoholics Anonymous) helps people quit **addictions** – most commonly alcohol and drugs, but also applicable to other compulsive behaviors.



",43,0,0,0,,,,0,,2026-05-30T13:26:27
C1-007,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,To what note is the top string on a six-string guitar normally tuned?,E,"E. 

(Specifically, E2 – the E below middle C)



",18,0,0,0,,,,0,,2026-05-30T13:26:29
C1-007,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,To what note is the top string normally tuned?,E,"E. 

(Specifically, E4 – the E above middle C)



",18,0,0,0,,,,0,,2026-05-30T13:26:32
C1-008,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,"Named for its chairman, The Warren Commission published its final report on Sept 27, 1965. What event was it seated to investigate?",JFK Assassination,"The assassination of President John F. Kennedy.



",11,0,0,0,,,,0,,2026-05-30T13:26:33
C1-008,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,What event was the commission seated to investigate?,JFK Assassination,"The commission (likely referring to the Warren Commission) was seated to investigate the **assassination of President John F. Kennedy**.



",28,0,0,0,,,,0,,2026-05-30T13:26:36
C1-010,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,What was the central meeting place of ancient Rome?,Forum,"The **Roman Forum** was the central meeting place of ancient Rome.



",16,0,0,0,,,,0,,2026-05-30T13:26:37
C1-010,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,What was the central meeting place?,Forum,"Please provide me with the context! I need to know *what* you're asking about. ""Central meeting place"" is relative. 

For example, are you asking about:

* **Ancient Athens?** The Agora.
* **The Roman Forum?** The Forum.
* **A specific book or movie?** I need the title.
* **A historical event?** Tell me the event.



Once you give me more information, I can give you an accurate and concise answer.",106,0,0,0,,,,0,,2026-05-30T13:26:42
C1-011,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,"In the novel ‘Watership Down’, Yona is what type of creature?",Hedgehog,"Yona is a black rabbit.



",9,0,0,0,,,,0,,2026-05-30T13:26:44
C1-011,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,"In the novel ‘Watership Down’, Yona is what type?",Hedgehog,"Yona is a black rabbit. Specifically, she's described as a doe (female rabbit) with a distinctive black coat.



",28,0,0,0,,,,0,,2026-05-30T13:26:46
C1-012,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,What is the International Vehicle Registration for Cambodia?,K,"The International Vehicle Registration (IVR) code for Cambodia is **KH**.
",17,0,0,0,,,,0,,2026-05-30T13:26:48
C1-012,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,What is the International Vehicle Registration?,K,"The International Vehicle Registration (IVR) is **not a single, universal registration**. It refers to a system where a vehicle is registered in one country but allowed to operate in another for a limited time, typically under the **1949 Geneva Convention on Road Traffic** or similar agreements. 

Essentially, it allows temporary use of a vehicle abroad without needing to re-register it in the host country. It often involves a special sticker or certificate.



",94,0,0,0,,,,0,,2026-05-30T13:26:54
C1-013,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,"A 'tell' refers to a clue in which activity, which in turn refers metaphorically to an intentionally blank facial expression?",Poker,"Poker.

A ""tell"" in poker is a behavioral clue revealing a player's hand, and a ""poker face"" refers to a deliberately expressionless face.



",37,0,0,0,,,,0,,2026-05-30T13:26:56
C1-013,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,A 'tell' refers to a clue in which activity?,Poker,"Poker. 

A ""tell"" refers to a clue about a player's hand revealed through their involuntary behaviors (body language, speech patterns, etc.).



",34,0,0,0,,,,0,,2026-05-30T13:27:00
C1-014,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,Name either of the cities served by Robin Hood airport?,Doncaster/Sheffield,"Doncaster. 

(The other is Sheffield.)



",13,0,0,0,,,,0,,2026-05-30T13:27:02
C1-014,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,Name either of the cities served?,Doncaster/Sheffield,"Please provide the context! I need to know *what* is serving the cities to be able to name one. 

For example, are you asking about:

* A specific airline?
* A train line?
* A bus route?

Tell me what ""it"" is, and I'll gladly name a city it serves.
",73,0,0,0,,,,0,,2026-05-30T13:27:06
C1-015,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,"Which film about a submarine had as one of its stars Denzil Washington, whose character had violent disagreements with his Captain played by Gene Hackman?",'CRIMSON TIDE',"**Crimson Tide** (1995) is the film you're referring to. Denzel Washington played Lieutenant Commander Hunter and Gene Hackman played Captain Ramsey, and their characters had significant disagreements over orders during a nuclear crisis.



",50,0,0,0,,,,0,,2026-05-30T13:27:09
C1-015,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,"Which film about a submarine had as one of its stars Denzil Washington, whose character had violent disagreements with his Captain played?",'CRIMSON TIDE',"**Crimson Tide** (1995)

Denzel Washington played Lieutenant Commander Hunter, who had tense and violent disagreements with Captain Ramsey (Gene Hackman) over orders during a nuclear crisis.



",43,0,0,0,,,,0,,2026-05-30T13:27:13
C1-016,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,"The South African currency unit, the Rand, is divided into a hundred what?",CENTS,"Cents.



",5,0,0,0,,,,0,,2026-05-30T13:27:14
C1-016,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,The currency unit is divided into a hundred what?,CENTS,"Cents.



",5,0,0,0,,,,0,,2026-05-30T13:27:16
C1-017,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,Amarelo is Portuguese for which colour?,Yellow,"Yellow.



",4,0,0,0,,,,0,,2026-05-30T13:27:18
C1-017,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,Amarelo is Portuguese?,Yellow,"Yes, ""amarelo"" is Portuguese for ""yellow.""



",15,0,0,0,,,,0,,2026-05-30T13:27:19
C1-018,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,Which Roman Emperor succeeded his father Vespasian in 79?,Titus,"Titus.



",5,0,0,0,,,,0,,2026-05-30T13:27:21
C1-018,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,Which Roman Emperor succeeded his father Vespasian?,Titus,"Titus.



",5,0,0,0,,,,0,,2026-05-30T13:27:23
C1-019,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,"Eventually a newspaper photographer for the Daily Bugle, what is the alter ego of Spiderman?",Peter Parker,"Peter Parker.



",5,0,0,0,,,,0,,2026-05-30T13:27:24
C1-019,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,"Eventually a newspaper photographer for the Daily Bugle, what is the alter ego?",Peter Parker,"Peter Parker, aka Spider-Man.



",10,0,0,0,,,,0,,2026-05-30T13:27:26
C1-020,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,What did Tikki Tikki Tembo fall into?,a Well,"Tikki Tikki Tembo fell into a well.



",13,0,0,0,,,,0,,2026-05-30T13:27:28
C1-020,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,What did the character fall into?,a Well,"Please provide me with the context! I need to know *which* character and *what* story you are referring to. 

For example, tell me:

* ""What did Alice fall into?"" (Answer: A rabbit hole)
* ""What did Humpty Dumpty fall into?"" (Answer: A great fall)

I can't answer without knowing the story.



",81,0,0,0,,,,0,,2026-05-30T13:27:32
C1-021,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,"What was James Herbert’s first book, published in 1974?",Rats,"James Herbert’s first book, published in 1974, was **The Rats**.



",22,0,0,0,,,,0,,2026-05-30T13:27:34
C1-021,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,"What was James Herbert’s first book, published?",Rats,"James Herbert’s first published book was **The Rats**, released in 1974.



",22,0,0,0,,,,0,,2026-05-30T13:27:37
C1-022,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,Haematite is an ore of which metal?,Iron,"Iron.



",4,0,0,0,,,,0,,2026-05-30T13:27:38
C1-022,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,Haematite is an ore?,Iron,"Yes, haematite is an iron ore.



",11,0,0,0,,,,0,,2026-05-30T13:27:40
C1-023,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,In the car insurance business what do the letters TPFT suggest,Third Party Fire and Theft,"TPFT stands for **Third Party Fire and Theft**. 

It's a basic level of car insurance that covers damage to *other* people's property (Third Party), and also covers your own car if it's stolen or damaged by fire (Fire and Theft). It **does not** cover accidental damage to your own vehicle.



",72,0,0,0,,,,0,,2026-05-30T13:27:44
C1-023,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,What do the letters TPFT suggest?,Third Party Fire and Theft,"TPFT stands for **Trust, Passion, Fairness, and Transparency**.

It's the stated values of the NHS (National Health Service) in England.



",34,0,0,0,,,,0,,2026-05-30T13:27:46
C1-024,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,"What is the name of the cathedral in Red Square, Moscow?",St. Basil's,"St. Basil's Cathedral.



",9,0,0,0,,,,0,,2026-05-30T13:27:48
C1-024,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,What is the name of the cathedral?,St. Basil's,"Please provide me with the context! I need to know *which* cathedral you are referring to. 

For example, tell me:

* ""What is the name of the cathedral in Paris?""
* ""What is the name of the cathedral in Cologne?""
* ""What is the name of the cathedral in the picture?"" (and then show me the picture)

Once you give me more information, I can accurately answer your question.
",93,0,0,0,,,,0,,2026-05-30T13:27:52
C1-025,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,What is the name of the lake formed in 1932 when the Zuider Zee was cut off from the North Sea by a dyke?,Ijsselmeer,"Ijsselmeer.



",6,0,0,0,,,,0,,2026-05-30T13:27:54
C1-025,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,What is the name of the lake formed in 1932 when the Zuider Zee was cut off from the North Sea?,Ijsselmeer,"Ijsselmeer.



",6,0,0,0,,,,0,,2026-05-30T13:27:57
C1-026,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,Who was married to Guinevere?,King Arthur,"King Arthur was married to Guinevere.



",11,0,0,0,,,,0,,2026-05-30T13:27:59
C1-026,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,Who was she married to?,King Arthur,"Please provide me with the ""she"" you are referring to. I need a name to tell you who she was married to.
",28,0,0,0,,,,0,,2026-05-30T13:28:01
C1-027,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,"In February 1987, which UK airline was privatised and listed on the London Stock Exchange?",British Airways,"British Airways was privatised and listed on the London Stock Exchange in February 1987.



",22,0,0,0,,,,0,,2026-05-30T13:28:03
C1-027,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,Which UK airline was privatised and listed on the London Stock Exchange?,British Airways,"British Airways was the UK airline privatised and listed on the London Stock Exchange.



",18,0,0,0,,,,0,,2026-05-30T13:28:05
C1-028,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,In which UK city is Great Victoria Street railway station,Belfast,"Belfast.



",6,0,0,0,,,,0,,2026-05-30T13:28:07
C1-028,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,In which UK city is the railway station?,Belfast,"This question is too vague! Many UK cities have railway stations. 

To answer accurately, you need to specify *which* railway station you're asking about. 

For example:

* **London** has many, including King's Cross, Paddington, and Victoria.
* **Manchester** has Piccadilly and Victoria.
* **Edinburgh** has Waverley and Haymarket.



",82,0,0,0,,,,0,,2026-05-30T13:28:11
C1-029,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,In what city would you find Yale University?,New Haven,"New Haven, Connecticut.



",7,0,0,0,,,,0,,2026-05-30T13:28:13
C1-029,C4,ambiguous,triviaqa,general,M1,gemma3:27b-cloud,In what city would you find the university?,New Haven,"Please provide the university name! I need to know *which* university you're asking about to tell you the city it's located in.
",32,0,0,0,,,,0,,2026-05-30T13:28:16
C1-030,C1,clear,triviaqa,general,M1,gemma3:27b-cloud,"Which visitor attraction is in Exploration Drive, Leicester?",National Space Centre,"The National Space Centre is in Exploration Drive, Leicester.



",13,0,0,0,,,,0,,2026-05-30T13:28:17
